arterycode,centreline_id,direction,sideofint,match_on_case,artery_type
31503,8985235,Westbound,W,6,2
31504,10923690,Eastbound,E,7,2
31504,7762738,Northbound,N,7,2
31504,7762785,Northbound,S,7,2
31504,7762738,Southbound,N,7,2
31504,7762785,Southbound,S,7,2
31504,10923690,Westbound,E,7,2
31505,439174,Northbound,N,1,1
31506,439174,Southbound,N,1,1
31507,439018,Northbound,N,1,1
31508,439018,Southbound,S,1,1
31509,108550,Northbound,S,1,1
31510,108550,Southbound,S,1,1
31511,108293,Northbound,S,1,1
31512,108293,Southbound,S,1,1
31513,108026,Eastbound,E,1,1
31514,108026,Westbound,E,1,1
31515,2798981,Westbound,W,1,1
31516,20042597,Northbound,S,2,1
31517,193,Northbound,N,1,1
31518,193,Southbound,N,1,1
31519,161,Northbound,N,1,1
31520,161,Southbound,N,1,1
31521,274,Eastbound,E,1,1
31522,274,Westbound,E,1,1
31523,11485171,Eastbound,W,6,2
31523,437404,Northbound,N,6,2
31523,437444,Northbound,S,6,2
31523,437404,Southbound,N,6,2
31523,437444,Southbound,S,6,2
31523,11485171,Westbound,W,6,2
31524,1142812,Eastbound,E,6,2
31524,8417090,Eastbound,W,6,2
31524,14672005,Northbound,S,6,2
31524,14672005,Southbound,S,6,2
31524,1142812,Westbound,E,6,2
31524,8417090,Westbound,W,6,2
31525,2375170,Eastbound,E,6,2
31525,112249,Northbound,N,6,2
31525,7102676,Northbound,S,6,2
31525,112249,Southbound,N,6,2
31525,7102676,Southbound,S,6,2
31525,2375170,Westbound,E,6,2
31528,2133554,Eastbound,E,6,2
31528,104533,Northbound,N,6,2
31528,104615,Northbound,S,6,2
31528,104533,Southbound,N,6,2
31528,104615,Southbound,S,6,2
31528,2133554,Westbound,E,6,2
31529,104662,Eastbound,E,6,2
31529,104679,Eastbound,W,6,2
31529,104765,Northbound,S,6,2
31529,104765,Southbound,S,6,2
31529,104662,Westbound,E,6,2
31529,104679,Westbound,W,6,2
31530,20040174,Eastbound,E,6,2
31530,30080481,Eastbound,W,6,2
31530,10340176,Northbound,S,6,2
31530,10340176,Southbound,S,6,2
31530,20040174,Westbound,E,6,2
31530,30080481,Westbound,W,6,2
31531,5729503,Eastbound,E,6,2
31531,439700,Northbound,N,6,2
31531,10071086,Northbound,S,6,2
31531,439700,Southbound,N,6,2
31531,10071086,Southbound,S,6,2
31531,5729503,Westbound,E,6,2
31532,107217,Eastbound,E,6,2
31532,107218,Northbound,N,6,2
31532,107244,Northbound,S,6,2
31532,107218,Southbound,N,6,2
31532,107244,Southbound,S,6,2
31532,107217,Westbound,E,6,2
31533,913463,Eastbound,E,6,2
31533,913528,Eastbound,W,6,2
31533,8066621,Northbound,N,6,2
31533,8066621,Southbound,N,6,2
31533,913463,Westbound,E,6,2
31533,913528,Westbound,W,6,2
31534,12789747,Eastbound,E,6,2
31534,8292824,Northbound,N,6,2
31534,8292804,Northbound,S,6,2
31534,8292824,Southbound,N,6,2
31534,8292804,Southbound,S,6,2
31534,12789747,Westbound,E,6,2
31536,104662,Eastbound,E,7,2
31536,104679,Eastbound,W,7,2
31536,104765,Northbound,S,7,2
31536,104765,Southbound,S,7,2
31536,104662,Westbound,E,7,2
31536,104679,Westbound,W,7,2
31537,10571201,Eastbound,E,1,1
31538,10571201,Westbound,E,1,1
31539,1140346,Eastbound,E,1,1
31540,1140346,Westbound,E,1,1
31541,1141126,Northbound,N,1,1
31542,1141126,Southbound,N,1,1
31543,14184390,Eastbound,E,1,1
31544,14019024,Eastbound,E,1,1
31545,14019024,Westbound,E,1,1
31546,1525,Northbound,N,1,1
31547,1525,Southbound,N,1,1
31548,798,Eastbound,E,1,1
31549,798,Westbound,E,1,1
31550,763,Eastbound,E,1,1
31551,763,Westbound,E,1,1
31552,1382,Eastbound,E,1,1
31553,1382,Westbound,E,1,1
31554,14042438,Northbound,S,1,1
31555,14042438,Southbound,N,1,1
31557,20091481,Northbound,S,1,1
31558,20091481,Southbound,S,1,1
31559,3994114,Eastbound,E,6,2
31559,30012332,Eastbound,W,6,2
31559,6522404,Northbound,N,6,2
31559,7754001,Northbound,S,6,2
31559,6522404,Southbound,N,6,2
31559,7754001,Southbound,S,6,2
31559,3994114,Westbound,E,6,2
31559,30012332,Westbound,W,6,2
31560,3948544,Eastbound,E,6,2
31560,30064823,Northbound,N,6,2
31560,1146853,Northbound,S,6,2
31560,30064823,Southbound,N,6,2
31560,1146853,Southbound,S,6,2
31560,3948544,Westbound,E,6,2
31561,14621071,Eastbound,E,6,2
31561,13975104,Eastbound,W,6,2
31561,30011186,Northbound,N,6,2
31561,14621057,Northbound,S,6,2
31561,30011186,Southbound,N,6,2
31561,14621057,Southbound,S,6,2
31561,14621071,Westbound,E,6,2
31561,13975104,Westbound,W,6,2
31564,104640,Eastbound,E,6,2
31564,104662,Eastbound,W,6,2
31564,104702,Northbound,S,6,2
31564,104702,Southbound,S,6,2
31564,104640,Westbound,E,6,2
31564,104662,Westbound,W,6,2
31565,111880,Eastbound,W,7,2
31565,30015906,Northbound,N,7,2
31565,14604687,Northbound,S,7,2
31565,30015906,Southbound,N,7,2
31565,14604687,Southbound,S,7,2
31565,111880,Westbound,W,7,2
31566,30037426,Eastbound,E,4,1
31567,14017339,Eastbound,E,6,2
31567,10800643,Eastbound,W,6,2
31567,7979791,Northbound,N,6,2
31567,7979925,Northbound,S,6,2
31567,7979791,Southbound,N,6,2
31567,7979925,Southbound,S,6,2
31567,14017339,Westbound,E,6,2
31567,10800643,Westbound,W,6,2
31568,7754953,Eastbound,E,6,2
31568,14041708,Eastbound,W,6,2
31568,1143164,Northbound,N,6,2
31568,9879954,Northbound,S,6,2
31568,1143164,Southbound,N,6,2
31568,9879954,Southbound,S,6,2
31568,7754953,Westbound,E,6,2
31568,14041708,Westbound,W,6,2
31569,1139229,Eastbound,E,6,2
31569,1139230,Northbound,N,6,2
31569,14023633,Northbound,S,6,2
31569,1139230,Southbound,N,6,2
31569,14023633,Southbound,S,6,2
31569,1139229,Westbound,E,6,2
31570,10558553,Eastbound,E,6,2
31570,9482,Northbound,N,6,2
31570,9488,Northbound,S,6,2
31570,9482,Southbound,N,6,2
31570,9488,Southbound,S,6,2
31570,10558553,Westbound,E,6,2
31571,8929195,Eastbound,E,6,2
31571,110185,Eastbound,W,6,2
31571,110126,Northbound,N,6,2
31571,110126,Southbound,N,6,2
31571,8929195,Westbound,E,6,2
31571,110185,Westbound,W,6,2
31572,8344916,Eastbound,W,6,2
31572,10430691,Northbound,N,6,2
31572,10430667,Northbound,S,6,2
31572,10430691,Southbound,N,6,2
31572,10430667,Southbound,S,6,2
31572,8344916,Westbound,W,6,2
31580,9066070,Eastbound,E,7,2
31580,11129595,Eastbound,W,7,2
31580,438314,Northbound,N,7,2
31580,438314,Southbound,N,7,2
31580,9066070,Westbound,E,7,2
31580,11129595,Westbound,W,7,2
31581,,'','',9,2
31582,906966,Eastbound,E,7,2
31582,906946,Eastbound,W,7,2
31582,906945,Northbound,N,7,2
31582,906991,Northbound,S,7,2
31582,906945,Southbound,N,7,2
31582,906991,Southbound,S,7,2
31582,906966,Westbound,E,7,2
31582,906946,Westbound,W,7,2
31583,7477,Eastbound,E,7,2
31583,11743021,Eastbound,W,7,2
31583,11226754,Northbound,N,7,2
31583,9344964,Northbound,S,7,2
31583,11226754,Southbound,N,7,2
31583,9344964,Southbound,S,7,2
31583,7477,Westbound,E,7,2
31583,11743021,Westbound,W,7,2
31585,20236612,Eastbound,E,2,1
31586,20236612,Westbound,E,2,1
31587,10948079,Eastbound,E,6,2
31587,7863020,Northbound,N,6,2
31587,3440718,Northbound,S,6,2
31587,7863020,Southbound,N,6,2
31587,3440718,Southbound,S,6,2
31587,10948079,Westbound,E,6,2
31588,14067497,Eastbound,E,6,2
31588,20040608,Eastbound,W,6,2
31588,30075868,Northbound,N,6,2
31588,14067259,Northbound,S,6,2
31588,30075868,Southbound,N,6,2
31588,14067259,Southbound,S,6,2
31588,14067497,Westbound,E,6,2
31588,20040608,Westbound,W,6,2
31591,7846920,Eastbound,W,6,2
31591,7848308,Northbound,N,6,2
31591,7853493,Northbound,S,6,2
31591,7848308,Southbound,N,6,2
31591,7853493,Southbound,S,6,2
31591,7846920,Westbound,W,6,2
31592,110175,Eastbound,W,6,2
31592,110041,Northbound,N,6,2
31592,110187,Northbound,S,6,2
31592,110041,Southbound,N,6,2
31592,110187,Southbound,S,6,2
31592,110175,Westbound,W,6,2
31593,30073904,Eastbound,W,6,2
31593,105159,Northbound,N,6,2
31593,105432,Northbound,S,6,2
31593,105159,Southbound,N,6,2
31593,105432,Southbound,S,6,2
31593,30073904,Westbound,W,6,2
31594,906946,Eastbound,E,7,2
31594,6138279,Eastbound,W,7,2
31594,906898,Northbound,N,7,2
31594,2967295,Northbound,S,7,2
31594,906898,Southbound,N,7,2
31594,2967295,Southbound,S,7,2
31594,906946,Westbound,E,7,2
31594,6138279,Westbound,W,7,2
31595,,'','',9,2
31596,105587,Northbound,N,1,1
31598,996,Northbound,N,1,1
31599,996,Southbound,S,1,1
31600,1111,Northbound,N,1,1
31601,1111,Southbound,N,1,1
31602,10335239,Northbound,S,1,1
31603,10430770,Northbound,N,1,1
31604,20043432,Northbound,N,2,1
31605,14003812,Northbound,N,1,1
31606,14003812,Southbound,N,1,1
31607,14003793,Northbound,S,1,1
31608,14003793,Southbound,S,1,1
31609,913528,Eastbound,E,1,1
31610,7791767,Southbound,S,1,1
31611,7806932,Northbound,N,1,1
31612,914545,Eastbound,E,1,1
31613,914545,Westbound,E,1,1
31615,107365,Northbound,N,1,1
31616,108164,Northbound,N,1,1
31617,108164,Southbound,N,1,1
31618,14249901,Eastbound,W,1,1
31619,107745,Westbound,W,1,1
31620,8407520,Eastbound,W,1,1
31621,8407520,Westbound,E,1,1
31622,110961,Eastbound,W,1,1
31623,110961,Westbound,W,1,1
31624,110771,Eastbound,W,1,1
31625,110771,Westbound,W,1,1
31626,10865130,Northbound,N,1,1
31627,10865130,Southbound,N,1,1
31628,12157410,Northbound,N,1,1
31629,12157410,Southbound,N,1,1
31630,106654,Northbound,S,1,1
31631,106654,Southbound,N,1,1
31632,106295,Northbound,S,1,1
31633,106295,Southbound,N,1,1
31635,105561,Eastbound,W,1,1
31637,105561,Westbound,E,1,1
31638,105503,Eastbound,W,1,1
31639,105503,Westbound,E,1,1
31640,445232,Northbound,N,1,1
31641,445232,Southbound,N,1,1
31642,441117,Northbound,N,1,1
31643,441117,Southbound,N,1,1
31644,436666,Northbound,N,1,1
31645,436666,Southbound,N,1,1
31646,3252289,Northbound,N,1,1
31647,3252289,Southbound,N,1,1
31648,14016123,Northbound,N,1,1
31649,14016123,Southbound,N,1,1
31650,2133557,Southbound,S,1,1
31651,14668792,Northbound,N,1,1
31652,14668792,Southbound,N,1,1
31653,20033726,Northbound,S,1,1
31654,20033726,Southbound,S,1,1
31655,8594878,Northbound,S,1,1
31656,8594878,Southbound,S,1,1
31657,438198,Northbound,S,1,1
31658,1138192,Southbound,S,1,1
31659,14643004,Northbound,N,1,1
31660,14643004,Southbound,N,1,1
31661,30082103,Northbound,N,12,1
31662,30082103,Southbound,N,12,1
31663,111068,Northbound,S,1,1
31664,111068,Southbound,S,1,1
31665,110931,Northbound,S,1,1
31666,110931,Southbound,S,1,1
31667,111171,Eastbound,E,1,1
31668,111171,Westbound,E,1,1
31669,111043,Eastbound,E,1,1
31670,111043,Westbound,E,1,1
31671,110943,Eastbound,E,1,1
31672,110943,Westbound,E,1,1
31673,30029504,Northbound,S,2,1
31674,9446150,Southbound,N,1,1
31675,112747,Eastbound,E,1,1
31676,112746,Northbound,S,1,1
31677,112746,Southbound,S,1,1
31679,443195,Eastbound,E,1,1
31680,14661344,Eastbound,W,1,1
31681,14661344,Westbound,E,1,1
31682,1138898,Northbound,N,1,1
31683,1138898,Southbound,N,1,1
31684,1138928,Northbound,S,1,1
31685,1138928,Southbound,S,1,1
31686,20089994,Northbound,N,2,1
31687,20089994,Southbound,N,2,1
31688,30007274,Eastbound,N,2,1
31689,30007274,Southbound,N,2,1
31690,10313124,Northbound,N,1,1
31691,10313124,'','',1,1
31692,1138853,Northbound,N,1,1
31693,1138853,Southbound,N,1,1
31694,30062735,Northbound,N,12,1
31695,30062735,Southbound,N,12,1
31698,10250019,Northbound,N,3,1
31699,10250019,Southbound,N,3,1
31700,10250156,Southbound,N,4,1
31701,106671,Eastbound,W,1,1
31702,9467608,Northbound,N,1,1
31703,9467608,Southbound,N,1,1
31705,9471,Southbound,N,1,1
31706,20079169,Eastbound,E,2,1
31707,20079169,Westbound,E,2,1
31708,14039649,Eastbound,E,1,1
31709,14039649,Westbound,E,1,1
31715,20043182,Northbound,N,1,1
31719,14675590,Northbound,N,1,1
31720,14675590,Southbound,N,1,1
31721,5999112,Northbound,N,1,1
31722,7094867,Southbound,S,1,1
31723,14248928,Northbound,S,1,1
31724,14248928,Southbound,S,1,1
31725,107460,Northbound,S,1,1
31726,107460,Southbound,S,1,1
31727,8105537,Northbound,N,1,1
31728,8105537,Southbound,N,1,1
31729,107482,Eastbound,E,1,1
31730,107482,Westbound,E,1,1
31731,13969773,Eastbound,E,1,1
31732,13969773,Westbound,E,1,1
31733,446381,Northbound,N,1,1
31734,446381,Southbound,N,1,1
31735,30068192,Westbound,W,2,1
31736,1139104,Northbound,N,1,1
31738,1139104,Southbound,N,1,1
31739,1139251,Northbound,N,1,1
31740,1139251,Southbound,N,1,1
31741,107764,Northbound,N,1,1
31742,107764,Southbound,N,1,1
31743,442277,Eastbound,W,1,1
31744,442277,Westbound,E,1,1
31745,442831,Eastbound,E,1,1
31746,108197,Northbound,S,1,1
31747,108197,Southbound,S,1,1
31748,9722624,Westbound,W,1,1
31749,9694705,Eastbound,E,1,1
31750,30071559,Westbound,W,2,1
31751,110026,Northbound,N,1,1
31752,110101,Southbound,S,1,1
31753,110025,Eastbound,E,1,1
31754,30075995,Northbound,N,2,1
31755,4645038,Eastbound,E,1,1
31756,30073761,Southbound,S,2,1
31757,8171,Westbound,W,1,1
31758,14013912,Eastbound,E,1,1
31759,14013912,Westbound,E,1,1
31760,14013850,Eastbound,E,1,1
31761,14013850,Westbound,E,1,1
31762,444854,Eastbound,E,1,1
31763,7754919,Westbound,E,1,1
31764,10154568,Eastbound,E,1,1
31765,7359478,Eastbound,E,1,1
31766,7359478,Westbound,E,1,1
31767,30074543,Northbound,S,1,1
31768,30074543,Southbound,S,2,1
31769,1143611,Northbound,S,1,1
31770,1143611,Southbound,S,1,1
31771,9134963,Northbound,S,1,1
31772,9134963,Southbound,S,1,1
31773,1143731,Northbound,N,1,1
31774,1143731,Southbound,N,1,1
31775,14014041,Eastbound,E,1,1
31776,14014041,Westbound,E,1,1
31777,14014033,Eastbound,E,1,1
31778,14014033,Westbound,E,1,1
31779,20079197,Eastbound,W,2,1
31780,20079197,Westbound,W,2,1
31781,10133796,Northbound,N,1,1
31782,30040979,Eastbound,E,2,1
31783,20101797,Southbound,S,2,1
31784,5568478,Westbound,W,2,1
31785,10133019,Southbound,S,1,1
31786,20079174,Westbound,E,1,1
31787,20079174,Eastbound,E,1,1
31788,20079198,Eastbound,W,1,1
31789,20079198,Westbound,W,1,1
31790,20079202,Northbound,S,1,1
31791,20079202,Southbound,S,1,1
31792,20079199,Northbound,N,2,1
31793,20079199,Southbound,N,2,1
31794,30066498,Northbound,N,2,1
31796,13503833,Southbound,S,1,1
31797,906991,Southbound,S,1,1
31798,30044054,Northbound,N,2,1
31799,30044057,Eastbound,E,2,1
31800,438581,Westbound,W,1,1
31801,107682,Eastbound,E,1,1
31802,3814977,Southbound,S,1,1
31803,440946,Southbound,S,1,1
31804,4786672,Northbound,N,1,1
31805,907907,Northbound,N,1,1
31806,907922,Westbound,E,1,1
31807,907923,Eastbound,E,1,1
31808,907961,Northbound,S,1,1
31809,907903,Westbound,W,1,1
31810,12312609,Southbound,N,1,1
31811,2111674,Southbound,S,1,1
31812,20229259,Southbound,N,1,1
31813,909096,Eastbound,E,1,1
31814,909112,Westbound,W,1,1
31815,10985942,Eastbound,E,4,1
31816,10982107,Northbound,N,1,1
31817,6051905,Southbound,S,1,1
31818,7791810,Northbound,S,1,1
31819,10557937,Southbound,N,1,1
31820,1139478,Southbound,N,1,1
31821,7848308,Northbound,S,1,1
31822,6619735,Southbound,N,1,1
31823,30013313,Eastbound,E,2,1
31824,30013313,Westbound,E,2,1
31825,20090028,Eastbound,E,6,2
31825,20090012,Northbound,N,6,2
31825,20091385,Northbound,S,6,2
31825,20090012,Southbound,N,6,2
31825,20091385,Southbound,S,6,2
31825,20090028,Westbound,E,6,2
31826,5716519,Eastbound,E,6,2
31826,5716518,Eastbound,W,6,2
31826,14240719,Northbound,N,6,2
31826,30077618,Northbound,S,6,2
31826,14240719,Southbound,N,6,2
31826,30077618,Southbound,S,6,2
31826,5716519,Westbound,E,6,2
31826,5716518,Westbound,W,6,2
31827,20364356,Northbound,S,3,1
31828,439225,Westbound,E,1,1
31829,108665,Eastbound,E,6,2
31829,108666,Northbound,N,6,2
31829,108906,Northbound,S,6,2
31829,108666,Southbound,N,6,2
31829,108906,Southbound,S,6,2
31829,108665,Westbound,E,6,2
31830,8067454,Eastbound,E,6,2
31830,108590,Eastbound,W,6,2
31830,108557,Northbound,N,6,2
31830,108846,Northbound,S,6,2
31830,108557,Southbound,N,6,2
31830,108846,Southbound,S,6,2
31830,8067454,Westbound,E,6,2
31830,108590,Westbound,W,6,2
31831,107721,Eastbound,E,6,2
31831,107775,Eastbound,W,6,2
31831,107722,Northbound,N,6,2
31831,107871,Northbound,S,6,2
31831,107722,Southbound,N,6,2
31831,107871,Southbound,S,6,2
31831,107721,Westbound,E,6,2
31831,107775,Westbound,W,6,2
31832,10581499,Eastbound,E,6,2
31832,14677748,Northbound,N,6,2
31832,446662,Northbound,S,6,2
31832,14677748,Southbound,N,6,2
31832,446662,Southbound,S,6,2
31832,10581499,Westbound,E,6,2
31833,4223571,Eastbound,E,7,2
31833,14228232,Eastbound,W,7,2
31833,20364356,Northbound,S,7,2
31833,20364356,Southbound,S,7,2
31833,4223571,Westbound,E,7,2
31833,14228232,Westbound,W,7,2
31834,30038842,Eastbound,E,6,2
31834,20364507,Eastbound,W,6,2
31834,20364356,Northbound,N,6,2
31834,20364355,Northbound,S,6,2
31834,20364356,Southbound,N,6,2
31834,20364355,Southbound,S,6,2
31834,30038842,Westbound,E,6,2
31834,20364507,Westbound,W,6,2
31835,20050383,Northbound,S,8,2
31835,20050383,Southbound,S,8,2
31837,14658908,Eastbound,E,7,2
31837,1342,Eastbound,W,7,2
31837,11382305,Northbound,N,7,2
31837,3829409,Northbound,S,7,2
31837,11382305,Southbound,N,7,2
31837,3829409,Southbound,S,7,2
31837,14658908,Westbound,E,7,2
31837,1342,Westbound,W,7,2
31839,14673409,Northbound,S,1,1
31840,9781140,Southbound,N,1,1
31841,9781088,Northbound,S,1,1
31842,440427,Southbound,S,1,1
31843,440427,Northbound,S,1,1
31844,1145414,Eastbound,W,6,2
31844,7283690,Northbound,N,6,2
31844,14250387,Northbound,S,6,2
31844,7283690,Southbound,N,6,2
31844,14250387,Southbound,S,6,2
31844,1145414,Westbound,W,6,2
31845,14673478,Southbound,N,3,1
31846,14252576,Eastbound,E,7,2
31846,14250387,Northbound,N,7,2
31846,14250386,Northbound,S,7,2
31846,14250387,Southbound,N,7,2
31846,14250386,Southbound,S,7,2
31846,14252576,Westbound,E,7,2
31847,20034541,'','',1,1
31848,906982,Eastbound,W,6,2
31848,9186178,Northbound,N,6,2
31848,2967336,Northbound,S,6,2
31848,9186178,Southbound,N,6,2
31848,2967336,Southbound,S,6,2
31848,906982,Westbound,W,6,2
31849,1146118,Eastbound,E,6,2
31849,10863972,Eastbound,W,6,2
31849,14018171,Northbound,N,6,2
31849,10558391,Northbound,S,6,2
31849,14018171,Southbound,N,6,2
31849,10558391,Southbound,S,6,2
31849,1146118,Westbound,E,6,2
31849,10863972,Westbound,W,6,2
31851,12706462,Eastbound,E,6,2
31851,12706442,Eastbound,W,6,2
31851,30028880,Northbound,N,6,2
31851,30028880,Southbound,N,6,2
31851,12706462,Westbound,E,6,2
31851,12706442,Westbound,W,6,2
31852,446469,Eastbound,E,6,2
31852,9796859,Eastbound,W,6,2
31852,446497,Northbound,S,6,2
31852,446497,Southbound,S,6,2
31852,446469,Westbound,E,6,2
31852,9796859,Westbound,W,6,2
31853,109919,Eastbound,W,6,2
31853,109918,Northbound,N,6,2
31853,109982,Northbound,S,6,2
31853,109918,Southbound,N,6,2
31853,109982,Southbound,S,6,2
31853,109919,Westbound,W,6,2
31854,908508,Eastbound,E,6,2
31854,908527,Eastbound,W,6,2
31854,908509,Northbound,N,6,2
31854,20033730,Northbound,S,6,2
31854,908509,Southbound,N,6,2
31854,20033730,Southbound,S,6,2
31854,908508,Westbound,E,6,2
31854,908527,Westbound,W,6,2
31855,10258142,Eastbound,W,6,2
31855,4378196,Northbound,N,6,2
31855,4378194,Northbound,S,6,2
31855,4378196,Southbound,N,6,2
31855,4378194,Southbound,S,6,2
31855,10258142,Westbound,W,6,2
31856,30075913,Eastbound,E,6,2
31856,14003812,Northbound,N,6,2
31856,1140298,Northbound,S,6,2
31856,14003812,Southbound,N,6,2
31856,1140298,Southbound,S,6,2
31856,30075913,Westbound,E,6,2
31857,1140382,Eastbound,W,6,2
31857,1140298,Northbound,N,6,2
31857,14003820,Northbound,S,6,2
31857,1140298,Southbound,N,6,2
31857,14003820,Southbound,S,6,2
31857,1140382,Westbound,W,6,2
31858,20146477,Eastbound,E,7,2
31858,20146476,Eastbound,W,7,2
31858,20146485,Northbound,N,7,2
31858,20146485,Southbound,N,7,2
31858,20146477,Westbound,E,7,2
31858,20146476,Westbound,W,7,2
31859,7973703,Eastbound,E,6,2
31859,7963866,Eastbound,W,6,2
31859,913993,Northbound,N,6,2
31859,913993,Southbound,N,6,2
31859,7973703,Westbound,E,6,2
31859,7963866,Westbound,W,6,2
31860,30086684,Eastbound,E,6,2
31860,103738,Eastbound,W,6,2
31860,30020000,Northbound,N,6,2
31860,30020000,Southbound,N,6,2
31860,30086684,Westbound,E,6,2
31860,103738,Westbound,W,6,2
31861,5336479,Eastbound,E,6,2
31861,9151,Northbound,N,6,2
31861,9158,Northbound,S,6,2
31861,9151,Southbound,N,6,2
31861,9158,Southbound,S,6,2
31861,5336479,Westbound,E,6,2
31862,20040540,Eastbound,E,7,2
31862,9011793,Eastbound,W,7,2
31862,11485197,Northbound,N,7,2
31862,20050465,Northbound,S,7,2
31862,11485197,Southbound,N,7,2
31862,20050465,Southbound,S,7,2
31862,20040540,Westbound,E,7,2
31862,9011793,Westbound,W,7,2
31863,444736,Southbound,N,1,1
31864,444758,Northbound,S,1,1
31865,11394867,Southbound,N,1,1
31866,9011146,Northbound,S,1,1
31867,910285,Eastbound,W,6,2
31867,10494197,Northbound,N,6,2
31867,10494222,Northbound,S,6,2
31867,10494197,Southbound,N,6,2
31867,10494222,Southbound,S,6,2
31867,910285,Westbound,W,6,2
31868,10561155,Eastbound,W,6,2
31868,909995,Northbound,N,6,2
31868,10561192,Northbound,S,6,2
31868,909995,Southbound,N,6,2
31868,10561192,Southbound,S,6,2
31868,10561155,Westbound,W,6,2
31869,107949,Southbound,N,1,1
31870,9085266,Eastbound,W,1,1
31871,9531103,Northbound,N,1,1
31872,106431,Westbound,E,1,1
31873,443550,Southbound,S,1,1
31874,443285,Northbound,N,1,1
31875,443285,Southbound,N,1,1
31876,20033155,Eastbound,W,1,1
31877,20033155,Westbound,W,1,1
31878,8740371,Eastbound,E,1,1
31879,8740371,Westbound,E,1,1
31880,437381,Westbound,W,1,1
31881,8985476,Eastbound,W,1,1
31882,8985476,Westbound,W,1,1
31883,439947,Eastbound,W,1,1
31884,439947,Westbound,E,1,1
31885,8322777,Eastbound,E,1,1
31886,8322777,Westbound,E,1,1
31887,443256,Northbound,S,1,1
31888,3244690,Westbound,E,1,1
31889,3244690,Eastbound,E,1,1
31892,3252682,Southbound,N,1,1
31893,7950170,Northbound,S,1,1
31894,7950170,Southbound,S,1,1
31895,30032675,Eastbound,W,8,2
31895,30032724,Northbound,N,8,2
31895,30032720,Northbound,S,8,2
31895,30032724,Southbound,N,8,2
31895,30032720,Southbound,S,8,2
31895,30032675,Westbound,W,8,2
31896,106627,Eastbound,E,6,2
31896,106410,Northbound,N,6,2
31896,20051203,Northbound,S,6,2
31896,106410,Southbound,N,6,2
31896,20051203,Southbound,S,6,2
31896,106627,Westbound,E,6,2
31897,30073911,Eastbound,W,6,2
31897,107031,Northbound,N,6,2
31897,30089800,Northbound,S,6,2
31897,107031,Southbound,N,6,2
31897,30089800,Southbound,S,6,2
31897,30073911,Westbound,W,6,2
31899,30040112,Eastbound,E,6,2
31899,1139760,Eastbound,W,6,2
